-5.722455365025738011e-02 2.094612002864203529e-02 -2.863335108824608191e-02 4.302325801361686630e-02 -6.105508455621384140e-02 6.221455836818481910e-02 -8.933583670204174598e-02 6.747795142524702638e-02 -8.899640157931753073e-03 6.175524890850483950e-02 -3.270977258502875268e-02 3.083225789962373495e-02 -1.607433724797888708e-01 2.147145843900897730e-02 -6.389112107923390627e-02 -8.669750897714033691e-03 7.516939941402180081e-02 -1.918890656551299964e-02 1.598730932246262282e-01 -3.892516693229066543e-02 3.103094408752193195e-02 -1.614052609216745779e-03 3.208769195350649750e-02 -1.056235630554776088e-02 5.436075339824903568e-02 -1.426150874735382552e-02 1.077519477897207791e-02 -2.620972669112314052e-02 6.051542162721552931e-02 1.070457225100926793e-02 -2.555525366350189231e-02 1.848245211798311624e-02 -8.592522929555072853e-02 7.197312486320916677e-03 -4.268145107877369809e-02 1.594635633908362549e-01 -4.886959154328810589e-02 6.978847230022733328e-02 -3.255613258461981241e-02 8.439149684812587149e-02
-2.693498038652442084e-02 2.978432683605158893e-02 8.620019318600208313e-03 2.996123931366888316e-02 -5.325136677188174739e-03 -2.919675385834435977e-02 -1.709921661321686659e-02 6.700267553959741995e-03 -1.721132231420323400e-02 2.531489919378011183e-02 -8.593219817430060303e-04 -2.108813738558257267e-02 -8.166818489285798677e-03 -7.543322233756823668e-03 -3.574507740356760305e-02 1.691406482089228072e-02 2.298854418356782725e-03 -3.046739619398532162e-02 -9.426429283362722233e-03 3.305323979299472012e-03 3.386469203870133560e-02 4.934166134750984922e-02 -8.462125701468084515e-02 7.554137755050015397e-03 -6.502737602077511732e-03 -2.978920510647871389e-02 4.411277566349948442e-02 1.891212043408100132e-02 4.177940609854522563e-02 -1.064541296727001055e-03 -1.261330115485514774e-03 -9.429003353226814155e-03 -1.533817538305411177e-02 3.409976267955974142e-03 2.109009925281819797e-02 1.890103193893208529e-03 3.471414781186284854e-02 -1.374154437848283151e-02 1.351063939032188599e-03 2.362719820387082156e-02
-1.443009588509941432e-02 1.669989213863115607e-02 -1.365575688706888169e-02 2.859815408168148165e-02 5.709710041011339943e-03 -9.300545759210743224e-03 7.333906368654663499e-03 1.345966803237871878e-02 3.859793539229324638e-03 3.630648986391510347e-03 -2.635998541701561199e-02 -6.768314442245793039e-03 2.393726135810542166e-02 1.358507971964768857e-02 2.943997220286061201e-02 -7.970833471386717939e-03 -1.374115367584349823e-02 -9.821646688981389151e-03 3.952580233412078536e-03 6.482307188007539744e-03 2.786385570150514204e-02 -3.935474643382495114e-02 -2.392302554193162512e-02 -3.508103219228204429e-03 -2.933636228868208295e-02 -1.394749465370142584e-02 -2.952362733857011659e-03 -7.678951248913959589e-03 1.198254255842287272e-02 -3.774839107857937137e-02 8.678184721367885809e-03 -5.044225011389583992e-03 5.393893707113939229e-02 -1.278537261982458373e-02 -1.653456842127601356e-02 -9.964659081444442179e-03 1.021899894694052076e-02 -5.134549149507644517e-03 9.094072665314627962e-04 7.605164200399288504e-03
-6.679106803276445986e-03 2.959964747271670582e-03 -1.307914761010459115e-02 1.239013958409940219e-02 4.669487704824469565e-03 -8.145626517872345262e-03 2.462456846610464045e-03 -9.956795243555388586e-03 -1.261799769247708147e-03 3.129357500147145199e-03 -3.083447103671047018e-03 1.010755988145158046e-03 1.105755115833251256e-02 -7.143591582882628799e-03 1.579075561131051963e-02 5.678304661770355866e-03 1.060596544081390813e-02 -8.476718863327469683e-03 1.679231989491214438e-04 -3.086454804094029836e-03 1.402617342648839957e-02 -6.421889319393572423e-03 -2.781283965047585960e-03 9.901981290808298253e-03 -1.878206112968419661e-02 4.780159438792497967e-03 7.395291155469496669e-05 -3.231760149707770674e-03 -8.945314553687952475e-04 4.310206028528343336e-05 -8.671055928885116823e-03 1.238193408406065149e-02 -5.790980615766008754e-03 1.240984157028222554e-02 3.763064606949226981e-03 -7.889619837346817377e-04 -9.985532540592916007e-03 1.342262710080933258e-02 -4.218720875798812400e-03 -1.086982894377167691e-02
-1.168910224782928123e-02 1.348386425642045250e-02 -1.370955742378646147e-02 2.877941033238112789e-02 7.510416405843656218e-03 -6.898482291935320587e-03 4.797559641324833368e-03 1.126832467968506835e-02 2.846918959747963326e-03 3.740766642459512209e-03 -2.575678594495247817e-02 -9.376580556331740035e-03 1.969481727772753876e-02 9.285693306814897519e-04 1.136824531546236361e-02 -1.520481059145348951e-03 2.280242708126151152e-02 -2.099461545065756801e-02 8.182895582050930816e-03 -2.494970316518658332e-02 1.499276024495555665e-02 -1.311745231292313699e-02 -9.418092219249281360e-03 1.482798795170397338e-02 -9.465977776924247578e-03 5.367838534037286391e-03 -4.613124804499574294e-03 1.657000041219373887e-03 -4.264193541532873555e-03 -7.896592697209714462e-03 1.198135927100784509e-02 2.890829747618870599e-03 2.597936273433264220e-02 -7.499124717206321483e-03 -6.711474033526086680e-03 9.306577863203435719e-04 9.263246933654198378e-03 6.311004832469227499e-03 -6.252074826256139722e-03 -3.580636293999128750e-03
-3.902490995329111617e-02 2.883203550441432172e-02 -1.051113700553962804e-02 -7.589452842084920547e-02 4.823817472664578693e-02 8.767699365606063111e-03 1.766421869869228001e-02 2.332005272206821855e-02 3.360291129052869752e-02 4.682592017958239761e-02 4.296646706779905234e-02 1.651430834170782708e-02 -4.717621467701521576e-05 -2.713722138276800783e-02 -1.061222668957045173e-02 -4.562308287182378908e-02 1.164895430485551192e-02 1.618232435937342478e-03 8.920516147188112255e-03 3.649037947974692608e-02 1.289289402859824726e-02 2.848232044454527406e-02 4.125178983431840307e-02 4.952443854056359437e-03 -1.961065421567026457e-02 -2.905605672878504991e-02 -1.411578068354821074e-02 4.410287292960526212e-02 -1.515942131925036157e-02 6.810650651005971910e-03 3.197500120904755994e-02 -8.246388981091395953e-03 3.258603592333285393e-02 -6.268845236168703317e-02 4.119608205870738810e-02 -3.398713001699898983e-02 -8.994315858212822978e-03 1.707865863033190129e-02 2.221602738512590963e-02 1.153700858346509706e-02
-1.914720603066322538e-02 9.287657710290248003e-03 -2.564250011172064525e-02 4.707273629370578583e-02 2.011252244243216802e-02 -7.328843827545797329e-03 -1.589428581465677365e-02 -1.628259955663008407e-02 1.714732289694537518e-02 -7.257124996003283535e-03 -1.490206991188537666e-02 3.351725950762973055e-02 2.961829092668449848e-02 -7.429669619515404111e-03 3.970543302261159146e-02 -7.746479226361896800e-03 -1.831398452321443548e-02 -3.612125635611761199e-02 3.383778037470352301e-02 -1.039630714005284132e-02 3.175107626352235632e-03 -6.642551072664739688e-03 1.172678298991179646e-02 3.521447890438554520e-03 -1.593277437139282299e-02 -3.511278281124784531e-04 2.079734632531271207e-02 3.591942893641384554e-02 1.417194049390610097e-02 -2.303264429398080293e-02 -2.087008902898947540e-02 7.149594240298979067e-03 3.055338035914625938e-02 -9.766078544250794691e-03 -4.249175012870424345e-03 -9.411757198808740066e-03 -4.189386669811306918e-03 2.817832603140141279e-04 5.786525578081559013e-03 2.130690567336834818e-05
-2.298506150011152011e-03 2.152984577221725426e-03 -7.648579590783799453e-04 4.819754324076996888e-03 -1.073568037441997858e-03 -5.050168433405416435e-03 -4.279836933469449711e-03 4.968733017914339634e-03 -5.995141799657512788e-03 3.660851228544044489e-03 3.044112758353034742e-03 -8.529545532520652062e-03 1.111673237080168519e-03 1.975431568484703471e-03 -3.789097636444360706e-03 1.677743230816411760e-03 4.716961986427778419e-03 -1.571572916506905337e-03 1.725972383170404356e-03 -2.958645391389090606e-03 6.992393650258131588e-03 9.921623225116532260e-03 -4.020488077408554406e-03 2.132302003406439175e-03 -1.543477941004789411e-03 3.765109592024857080e-04 1.277517336625595169e-03 5.712619633736192373e-03 8.467796127220421354e-03 2.377111074212629859e-03 7.254591626800812112e-03 2.053067161354632780e-03 5.717818063817083074e-05 -6.953161571848900718e-05 -2.588233551988053036e-04 2.227190207749057960e-04 1.774425892757476066e-03 4.828155565941502636e-05 -1.065129484993243038e-02 2.589151237208438261e-03
-4.332089630025019039e-03 8.418844682916457739e-03 1.737116809531757955e-03 -9.566981880944624983e-04 6.932874608051142751e-03 -6.272306795892440556e-03 5.922518186820245785e-03 4.588754516744231182e-03 7.618668457908241154e-03 4.698803198873335862e-03 1.636638171617590953e-03 -9.279428309108404826e-03 6.282302472046776692e-03 2.441284208349552617e-03 -4.875864380549599364e-03 1.037994884800466297e-02 -3.060470835833981051e-03 -6.587536847461300527e-03 1.542746773808445493e-03 -3.426016864257197536e-03 -1.163529035680219148e-03 -4.439160168453301809e-04 1.143490029605068875e-02 -4.673999968198092742e-03 -2.644077529407096172e-03 5.236653664950251946e-03 -2.845419808275434503e-04 -1.773951066663647519e-02 6.427724381688273980e-03 4.817082610695383460e-04 6.446523457590318945e-03 1.084033038240259789e-03 2.084783658060529454e-03 -2.751008051325351186e-03 5.809846214074508575e-03 9.624831353118035171e-05 7.130092566167284263e-03 -2.006358205054750710e-03 9.450547190397911093e-03 7.552566927272442998e-03
-3.576045726035774475e-02 5.404202597160560201e-02 1.740073115986387822e-02 -4.710913464955501784e-03 3.572553790270915908e-02 -4.849212522812895720e-03 -1.817394368656216619e-02 3.519840501095602980e-02 5.140225665073674954e-02 2.725044560555310580e-02 3.830063631917497713e-02 -9.716328080396199884e-03 6.949129252538432944e-03 -3.533474902089522862e-03 -3.446778538233482431e-02 3.358810402098861420e-02 -6.638421285644227274e-03 -9.048618820546999730e-04 -2.482246475888047477e-02 -3.291782154479436229e-03 -7.329598678669824174e-02 -1.571787267132108978e-02 -2.751627913181321425e-02 2.572381470575813012e-03 1.354852856621509283e-02 9.438598216719457784e-03 7.314399862095772448e-03 1.295434099928905597e-02 5.495703945522512068e-05 9.071752569576558428e-03 -3.090565156398959734e-03 2.456783657831008646e-02 1.718902400014693521e-02 -2.704733137688396238e-02 -1.988427854576291232e-02 -4.831795966932556086e-02 -1.374535851981199125e-02 2.674199040791400139e-03 -4.463358516373555629e-02 2.861064928060208512e-02
-3.634347554483914611e-02 1.216086009821884181e-02 -5.271093216745387916e-02 5.687118543727377740e-02 3.929206662336165445e-02 9.851305253140540952e-03 -2.730328479956140031e-02 -3.331708861251397868e-02 3.192677184016159270e-02 -8.623593200096868472e-03 -5.104468942710154583e-02 4.125221393249271090e-02 -1.090455324793646041e-02 -4.062156653843105453e-03 3.839496437366969606e-02 -1.138142117305264434e-02 -7.192468811680854945e-03 -1.072830372377080871e-02 4.206793713577280935e-02 -9.545036917742832916e-03 -1.603799157426432850e-02 9.182183990453549050e-03 4.156833545784366368e-02 -4.453940458061706603e-02 -1.261879907213949749e-02 -4.435720303188404878e-02 4.859955935695016438e-02 1.340692479740538540e-02 1.149944235763795258e-02 4.752449678751564932e-02 -2.088749506440849488e-02 -3.317932335141365874e-02 2.548289859632353604e-02 -4.747501895257464494e-02 -1.166032118075119306e-02 -1.085135607289255955e-02 -2.399206869081637467e-02 -4.321089049451740105e-02 -9.640973483387060144e-03 -3.944614563456806666e-02
-5.438903944667426021e-03 5.674743051900177186e-03 1.483700546906366454e-03 8.786426719714034855e-03 -4.428319803692293277e-03 -1.507938520364882073e-02 9.888319665300921574e-03 1.053906074755917022e-02 -5.923092727684535486e-03 9.532520161205565445e-03 -1.072557852659336564e-02 2.652590162628712389e-03 -7.150039400017349500e-04 6.695192269272530472e-03 5.384201116844298911e-03 1.337891789583344967e-02 1.052431877577780783e-03 4.904464312466272347e-05 -2.036282455309956774e-04 -1.398346320632345985e-02 5.698565728336449365e-03 1.908716888163726998e-03 -5.597241693272553276e-03 1.227927738592627695e-02 -3.897659663627303650e-03 -2.760596918967208463e-03 -1.435625282358929736e-02 -9.834423043385262520e-03 -1.043672875096357533e-02 -3.449396887346803213e-03 1.060037505721382611e-02 2.219706075517343356e-03 9.779405268054880071e-03 -4.837449520752521576e-03 -1.021297146128463673e-02 -1.470062281155100174e-02 1.339452048290989614e-02 -8.990512757932080795e-03 1.494887454270770605e-03 -2.882243878598519937e-04
-3.968528176757109630e-03 2.888749315966678954e-03 1.461446056269928313e-03 9.962375340487031675e-03 -1.564438001913762144e-03 -1.096577367509055101e-02 -5.057679761848843381e-03 5.439147553188874995e-03 -8.214293306268490719e-03 7.347529524453944028e-03 6.691400093640526014e-03 -6.928042618939145303e-03 -1.295507741980625460e-02 -8.599011845716181268e-04 -1.119489236589359116e-02 -6.578306980166577153e-03 1.085798205536433331e-02 -1.194762223227851389e-02 1.526319791720259778e-02 -5.301672630547683840e-03 1.401630458460512152e-02 2.232131271402793948e-03 5.250627194473778125e-03 5.665028927369744269e-03 -4.493228063402118777e-03 1.165774784089374655e-03 2.166323272808686612e-03 -1.663119312268014627e-03 5.611168232592805838e-03 4.539351370362119942e-03 1.411902418050899055e-03 8.913367014050693066e-03 -8.556892396427678849e-03 6.282285756547031051e-03 -7.554314262891485832e-03 3.802678607863624327e-03 -5.785416988970878971e-04 -2.858056387107579810e-03 -1.552580731847838513e-02 5.059868196157654707e-03
-9.687328765170680547e-03 -5.951409859637690411e-03 -8.456582246440871864e-03 -2.593292683386679790e-03 9.216426782421412167e-03 -1.106164448671737022e-02 7.117316853814226185e-03 -9.012540165333093878e-03 -2.668055075937703080e-03 1.540301752483930198e-03 -3.909573776066294082e-03 -1.798243334129490112e-02 -4.487979525872334841e-03 5.996710656833298403e-04 9.782089023419301976e-03 -1.062849717389499626e-03 1.402859955042171092e-02 1.091498878172053252e-02 -4.334282412101569948e-03 -9.265915498397642169e-03 -3.752913374555962717e-03 1.214382584153937510e-02 -4.178461277197630802e-03 -1.962922970408053844e-02 -5.618278609884397312e-03 -1.669156371809695644e-04 5.131351584883116906e-03 -1.096524554780309649e-02 -1.231533243868956906e-02 9.152397654428757329e-04 -4.659779520851101142e-03 7.724123366811046221e-03 1.379385762209986432e-02 2.527462449213662213e-03 8.217734096738753269e-03 -1.193663126137278763e-03 -8.996112113818531542e-03 6.174749063264095561e-04 8.841152393798429321e-03 5.101116618567852479e-04
-5.678819795834377446e-03 7.066035004829809320e-03 2.936206386166859573e-03 6.626838791257441859e-03 5.292788106978588841e-03 -1.082639186213543714e-02 -7.759118230662997995e-04 4.240802366998974726e-03 9.360465549838853372e-03 2.906924803071420094e-03 1.557988678226873702e-04 -6.593090098524782318e-03 4.680972140846950680e-04 -9.367689869327552876e-04 -4.630945611720171939e-03 7.415691967801245690e-03 -7.048554788311421626e-03 -6.514748295116778998e-03 -2.889469756276963341e-03 -7.475654365299802540e-03 9.689373360377492861e-03 1.572669999407797685e-03 -2.424705573793532742e-03 7.754034456516428753e-03 -7.564855999634106931e-03 -5.194249883191453740e-03 2.260361419213574238e-03 -1.141259041651164659e-02 5.011290840715169198e-03 3.613532811730825814e-03 -2.188296303506953241e-03 5.609998085707886689e-03 -3.098538388841651225e-03 -1.146434036259397909e-02 -4.094136151227240755e-03 5.487510100332521068e-04 5.793635940509467286e-03 -1.535333074617513394e-03 -3.216068633041212210e-04 2.975866266942905902e-03
-3.355606332137084369e-02 5.893779871915486024e-03 -3.596750380614376769e-02 -4.488357776581428787e-02 2.645587521128620750e-02 -5.470062261165892226e-03 3.098214864247846034e-02 -7.915724310100860639e-03 -1.862185330893958296e-02 3.060506493783377024e-02 -1.285355916672670240e-02 6.977248514370149035e-04 -2.871341379683839401e-03 -3.123900245865357875e-02 -2.338880992115294211e-03 -4.824129151865202969e-02 2.914151743012866058e-02 2.881787088670857006e-02 -2.338630171183764261e-02 3.642878793989760139e-02 -2.091983087733452831e-02 2.817219217707946088e-02 1.397620752566307301e-02 -3.084247686406967753e-02 -1.207164366699980951e-02 -6.481267261794779189e-03 2.296888537906992267e-02 -1.951935833609216853e-02 -1.937308592061934287e-02 -1.609786716965646083e-02 5.085161523955487872e-03 -3.284566776880549349e-02 -2.178172534367250890e-03 -1.226155460865695039e-02 -1.349584306122476179e-02 7.043888365156458775e-03 -2.952375324666370315e-02 -3.050376997270405621e-03 2.080878184494998687e-02 7.855500377387872324e-03
-2.495540041890947566e-02 -3.522530243690955715e-02 -4.699894791016148710e-02 2.976374493069130003e-02 2.904794514867642743e-02 -1.775753923600730325e-02 -7.055468825340582839e-02 -6.906043214951018694e-02 3.958333607931130427e-03 -6.397120409966344790e-03 3.871025205500533417e-02 6.033126939121508103e-02 -3.831962661638071976e-03 -1.907586368759535411e-02 2.494506038177260465e-02 5.052340676132740377e-02 -5.450040999869365521e-02 -8.518033165291987938e-03 2.670932387488841875e-02 -5.090421657902549635e-03 1.790623875488019101e-02 -9.346582746752906887e-03 2.302070391562969359e-02 -5.399471693167914865e-03 -3.957871042792375504e-03 1.533236323793766599e-02 1.416534793194930766e-02 -2.001790527259780794e-03 -2.954316750105470679e-02 -5.414380779920320574e-02 4.293070479740541956e-02 5.816213794796569470e-04 -1.712884644989264016e-02 -4.755716525873337347e-02 -4.321778569929832919e-02 -2.091448869268361377e-02 2.872598835021814706e-02 -2.258204319560572215e-02 -6.099992150424841247e-03 4.378276505385592099e-02
-1.019818964944827627e-02 6.352803702335061385e-03 -9.206938101713840056e-03 -7.589688703015244793e-03 -6.071916021302491140e-03 -8.582407195242678158e-03 1.203014920584183876e-02 3.392636310767895014e-03 -5.023019278727391956e-03 1.621301644884358406e-02 5.484971752428902114e-03 -3.184897356945028124e-03 2.207010847098062056e-02 -1.159823039866015974e-02 -6.508282888658956100e-04 -6.841221658961407770e-03 4.000177192203580034e-03 1.667322857766134758e-03 -1.238019441061714854e-03 1.236973979266965673e-02 -1.842591156709505462e-02 1.646553552928872732e-02 -7.306892096453687646e-03 -3.011770607890935925e-03 -1.125724461713920044e-02 7.678089627247218496e-03 -7.547577105988093060e-03 -5.655547853258932611e-03 1.198661600688433193e-04 -4.907262527328728335e-03 -3.614959845661541715e-04 -8.009703013058214194e-03 1.889595639860477960e-03 -7.058541241034702388e-03 -1.804618963769013184e-03 1.938959453647929460e-02 -1.645064236483436207e-02 -5.009552121203852959e-03 -2.770441735040254580e-03 -2.040091241129964039e-03
